;recorded_by;orig_recby;colnum_full;det_by;orig_detby;to_check;to_check_det
707;J. L. Paixão;"J. L. Paixão ; A. Amorim, W. Thomas & S. C. Sant´Ana";661;;A. Lobão;ão;recby_problem
731;<NA>;<NA>;;;D.M. Johnson (OWU);<NA>;recby_problem
734;R. Mello Silva;"R. Mello Silva; B.L.Stannard, E. Nic Lughadah, M.C Assis";1596;;R. Mello Silva; Silva;recby_problem
735;André M. Amorim;"André M. Amorim; P.J.M Maas, C.M. Van Zuilen, T.S.: Santos, S.C.Sant´Ana & J. Duarte";827;;P. Maas;André M. Amorim;recby_problem
736;R. Mello-Silva;"R. Mello-Silva ; A. Salatino , D.Y.A.C. Santos";1147;;R. Mello-Silva VI 1996;-Silva;recby_problem
737;André M. A. Amorim;"André M. A. Amorim; P.J.M. Maas, C.M. Van Zuilen, L.A. Mattos Silva, T.S. Santos & S.C. Sant´Ana";794;;P.J.M. Maas !D.M. Joshson;André M. A. Amorim;recby_problem
738;José R. Pirani;"José R. Pirani; JacquelynA. Kallunki, J.B Fernandes";;;R. Mello-Silva;José R. Pirani;recby_problem
740;E.Guimarães;"E.Guimarães ; C.B. Abreu 66";182;;E. Mans;ães;recby_problem
747;J. R. Pirani, W. W. Thomas, R. Mello-Silva;J. R. Pirani, W. W. Thomas, R. Mello-Silva & J. Fernandes;2435;;<NA>;, W. W. Thomas, R. Mello-Silva;recby_problem
750;Rosário, C.S.;"Rosário, C.S.; Ramos, J.S.";140;;Moraes, E.;Rosário, C.S.;recby_problem
757;André M. Amorim;André M. Amorim;Amorim 827;;D.M. Johnson;André M. Amorim;recby_problem
758;André M. Amorim;André M. Amorim;Amorim 794;;D.M. Johnson;André M. Amorim;recby_problem
760;W. Wayt Thomas;W. Wayt Thomas;Thomas 12675;;W.W. Thomas; Thomas;recby_problem
762;André M. de Carvalho;"André M. de Carvalho;W. Wayt Thomas;Talmon S. dos Santos;et al.";Carvalho 3350;;P. Maas & V. Setten;André M. de Carvalho;recby_problem
764;André M. Amorim;André M. Amorim;Amorim 794;;P.J.M. Maas;André M. Amorim;recby_problem
765;KUHLMANN;KUHLMANN;KUHLMANN 150900;;<NA>;KUHLMANN;recby_problem
766;André M. Amorim;André M. Amorim;Amorim 827;;D.M. Johnson;André M. Amorim;recby_problem
768;André M. Amorim;André M. Amorim;Amorim 858;;D. Johnson;André M. Amorim;recby_problem
769;Paul J. M. Maas;"Paul J. M. Maas;Hiltje Maas;D.A. Folli";Maas 8828;;P.J. M. Maas;Paul J. M. Maas;recby_problem
770;Paul J. M. Maas;"Paul J. M. Maas;Hiltje Maas;D.A. Folli";Maas 8829;;P.J.M. Maas;Paul J. M. Maas;recby_problem
771;Paul J. M. Maas;"Paul J. M. Maas;Hiltje Maas;B.C. Kurtz;Adriana Lobão;J. M. Caruso";Maas 8818;;P.J.M. Maas;Paul J. M. Maas;recby_problem
772;José R. Pirani;José R. Pirani;Pirani 2435;;D.M. Johnson;José R. Pirani;recby_problem
775;A. Saint-Hilaire;A. Saint-Hilaire;Saint-Hilaire s.n.;;D.M. Johnson (OWU);-Hilaire;recby_problem
814;H. Lorenzi, G. Siqueira, E.L. Jacques;H. Lorenzi, G. Siqueira, E.L. Jacques;6957;;H. Lorenzi;, G. Siqueira, E.L. Jacques;recby_problem
824;Lobão, A.;Lobão, A.;1531;;Adriana Lobão;Lobão, A.;recby_problem
825;Lobão, A.;Lobão, A.;1533;;Adriana Lobão;Lobão, A.;recby_problem
